reviewer,rate,review,movie_title
류월,4.0,"부당거래를 하기 때문에 나쁜 놈들인 것일까,나쁜 놈들이기 때문에부당거래를 할 수밖에 없는 것일까?",부당거래
제제*,4.0,아주 야무지고 쫀쫀한 영화로서 전체적으로 최상급 선수들이 뭉쳐 일궈낸 잘 익은 열매같은 느낌이다.  이 영화의 가장 핵심 포인트는 선과 악의 경계를 이분법적으로 확실히 나눠 선역에 해당하는 인물의 성공을 응원하게끔 만드는 일차원식 오락이 아닌 각 포지션에 해당되는 모든 인물들을 악으로 배치해 관망하는 입장으로서 인물들의 끝이 어떻게 귀결될지 지켜보는 재미를 추구해 더 흥미롭다.  워낙 각본이 촘촘하게 짜여져 있어 예측할 수 없는 흥미로움이 각 장면들마다 산재되있기도 한 편이지만 결말부의 의미심장한 마무리는 언제건 회자될 만큼 고급졌다.,부당거래
혁준,4.0,"베태랑의 황정민이 정의감 넘치는 이상적인 형사였다면,  부당거래의 황정민은 현실판 형사의 모습 그 자체.",부당거래
딸기,3.5,“인생에 좋은 보험하나 꼭 필요하잖아요”영화는 어디까지나 악인과 악인의 이야기를 담아냈지만 공감할 수 없는 악마같은 인간을 내세우진  않습니다.주인공인  최철기(황정민 역)형사가 타락하게 되는 과정은 매우 설득력을 지닙니다.그가 타락하게 된 원인은 자신의 욕망이 아닌 주변사람들을 위해서 였죠.온 국민을 충격으로 몰아넣은 연쇄 살인 사건의 계속되는 검거 실패로 인해 대통령이 사건에 개입하게 됩니다.수사 도중 유럭한 용의자가 사망하게 되응 사고가 일어나게 되고 경찰청은 가짜 범인을 만들어 사건을 종결짓자는 계획을 세우게 됩니다.최철기는 자신의 부하들이 저지른 잘못때문에 그 일을 맡게 되며 부당거래에 동참하게 되죠.강직한 형사가 타락하는 데에는 억지스러운 부분은 없습니다.관객들은 여기서 저런 이야기가 현실에 있을 법하다는 느낌을 받게 되죠.이들의 거래가 진행되는 방식또한 이와 다르지 않습니다.영환느 부당거래에 참여한 모든 이들에게 그렇게 할 수 밖에 없었다는 명확한 동기를 주죠.최철기는 부라가 저지른 잘못 때문에 살인 사건을 종결시키는 조작을 감행하게 되고 이동석을 범인 배우로 지목하게 됩니다.과거 아동 성폭행 범으로 최철기에게 체포되었던 김회장과 알고 있었던 주양(류승범 역)  어느 날 김회장이 봉변을 당하자 최철기에게 주목하게 되죠.정의로운 경찰이었지만 의도치 않게 타락한 최철기 타락한 검사 였지만 의도치 않게 진실을 밝히려고 한 주양정의로운 역할이 쉽게 악에 빠지기도 하며 타락했던 자가 의도치 않게 진실된 일을 하기도 하죠.여기서 누가 선이고 악인지는 구분 짓는 건 사실상 무의미한 일일지도 모릅니다.선과 악을 구분 짓지 않는 구도를 보며 관객들은  극중 어떤 인물을 응원하지 않습니다.오히려 꼬여버린 이들의 거래를 보며 환멸을 느낄뿐이죠. 한때 정의로왔던 최철기가 타락해  결국 주양 앞에서 옷을 벗고 무릎을 꿇는 장면에서 관객들은. 그가 왜 그렇게 까지 추락했는지 알기에 자연스레 고 갤 끄덕이며 한 숨을 쉬게 되죠.영화는 부당거래가 일어나는 원인이 한 사람에게민 있다고 말하지 않습니다.오히려 강직했던 최철기가 부당거래에 뛰어드는 모습을 통해 누군가도 부당거래의 당사자가 될수 있다는 걸 말해주죠.영화 부당거래는 악인들의 대립을 통해 사회를 조명하는 데 성공했지만 그런 사회를 극복하고자한 의지는 보여주지 않습니다 .,부당거래
해묘,4.5,"이 영화를 굳이 사회적으로 확대해석 하고 싶진 않다.균형잡힌 시나리오가 매우 좋았고, 기대했던 결말도 나쁘지 않았다.",부당거래
솜휘수,3.5,한번 먼지가 쌓이면 나중엔 먼지로 덮히기 마련..,부당거래
박미코,4.0,내가 잘못했네? ㅋㅋㅋㅋㅋ 연기갑,부당거래
avec monster,4.0,서로 물고 물린다. 공정한 거래로는 살아갈 수 없는 현실의 우리를 돌아보게 한다.,부당거래
카라멜마껴놔또,4.0,개표과정 보다가 봤던거 또 보는데도 너무 몰입이 되어 ...  나나잘하자...,부당거래
클로즈-업,3.5,어두운 실로 짠 검은 늪,부당거래
싱싱야도란,5.0,한치앞도 모르는 전개 결말도 참신하고 충격,부당거래
김하이,3.0,불편한 현실.,부당거래
DongHun Kim,4.0,"이 영화때까지만 해도 황정민은 신선했고, 영화의 스토리의 짜임새도 꽉차있었다.",부당거래
해오름,4.0,"상업영화도 이렇게 잘 만들 수 있다...<스포주의>사건이 얽히고 얽히는 일련의 과정들을 이렇게 명확하게 보여준다면 다소 설득력이 없는 장면들(황정민이 급작 너무 타락한다거나, 광수대 팀이 황정민을 죽이는 것이 다소 갑작스럽다거나)까지도 설득력을 갖게 된다...영화가 치밀해서 더 커보이는 구멍들은 배우들의 연기가 메꾼다. 황정민 류승범 말 할 것도 없고, 유해진과 살해당하는 범인, 그의 지체장애 아내 까지도 특급연기를 보여준다... 하지만 결말에 다가갈수록 지나치게 후다닥 마무리 지은 느낌을 지울 수가 없다...권선징악 좋아하면 이영화는 비추.이 영화에 선은 없다. 끈 없는 악당만이 징벌을 당할 뿐.",부당거래
김진,5.0,볼 때마다 감탄.. 스토리 진행은 시원시원한데 전체적인 구성은 촘촘하고 빈틈없다. 그래서 스타일은 많이 다르지만 나한텐 류승완이 타란티노랑 비슷한 느낌인가보다..,부당거래
유지철,4.5,현실은 부당하다. 지나치게 부당하다. 때론 감당할 수 없을 만큼.,부당거래
나는아름다운갈비,4.0,"끝끝내 분열을 야기하는 욕망으로 가득찬, 류승완이 그린 지옥도.",부당거래
박진석,4.5,쩐다 쩔어,부당거래
민준,4.5,한국 사회의 현실을 적나라하게 보여주고 있다. 류승완의 열렬한 팬이 돼버린 영화,부당거래
진상명,4.0,니들의 권력 싸움에 새우는 무참히 짓밟히고 고래 등도 터지네.,부당거래
신준섭,4.5,오락영화로 포장된 신랄한 사회고발.,부당거래
별빠,4.5,"탄탄한 시나리오, 테크니컬한 편집, 적나라한 연기에다가 액션으로 양념을 가한 류승완 감독.",부당거래
김성민,2.5,우리나라는 이렇게 더럽다?대체 뭘 말하려는거야..쓸데없이 이야긴 꼬아가지고,부당거래
영화는 나의 힘,4.0,세상 모든 부당거래에 대한 돌직구,부당거래
J Kim,3.5,약간 모자라는데... 그러나 그 부족함을 류승범이 메워주지 또.,부당거래
빈날레,4.5,밟히지 않기 위해 밟아 으스러뜨려놓아야 직성이 풀리는 징글징글한 먹이사슬. 결국 살아남은 자 누구인가!,부당거래
민혁,4.5,멈추기 위해 달려가야 하는 아이러니.그 괴리를 쌓는 과정은 부당할 수밖에.,부당거래
Junn,4.5,류 브라더스의 수작,부당거래
알빠총무,4.0,류승범 검사와 정만식  수사관 콤비 씬은별 5개도 부족하다.,부당거래
INK,4.5,"공권력이 만든 소용돌이, 스스로 휘말려간다.",부당거래
이상해씨,3.5,덕분에 호의를 권리로 아는 사람을 거르게 됐다이 영화 안 봤으면 아주 큰일 날뻔했어.,부당거래
minjony,4.0,호의가 계속 되면 그게 권리인 줄 알아요,부당거래
한송이,4.5,"오랫만에 탄탄한 국내 영화를 봐서 기분이 좋다! 그간 범죄 영화가 많이 나오긴 했지만 이 작품은 정말 클래식한 느낌. 배우들의 연기력은 말할 것 없고, 그런 배우들 모두를 잘 살려냈다. 거기에 스토리까지 탄탄하니 씁쓸하지만 볼 맛 난다!",부당거래
임희봉,4.5,"픽션을 팩션처럼 만드는 이야기의 힘, 단연코 류승완의 최고작",부당거래
리키스,2.0,초반에 팽팽한 신경전 기대하고 보다가 후반부 난투극에 한숨스포일러가 있어요!! 보기,부당거래
🎠Liz Cinema🎠,3.5,"결국 힘 있고 빽 있는 세계는 무너지지 않는구나.여러 명대사를 만들어내 보기도 전부터 알고 있던 영화였지만 요즘 이런 스토리의 영화가 너무 많아서일까 기대보단 못했다. 하지만 모든 배우들의 명연기로 탄탄하고 스릴 있는 영화가 되었다.+두 번 보니 더 못마땅. 영화말고 세상이ㅋㅋㅋ이상하게 너무 기억이 안나서 다시 봤는데, 빽없고 줄없는 최철기 불쌍해서 빽없고 줄없는 나는 심히 감정이입됨. 그리고 후반부는 조금 아쉬웠는데 아무리 그래도 경찰끼리 살인교사는 좀..?",부당거래
임의준,4.5,얽히고 섥힌 더러운 욕망과 폐부를 적나라하게 해부하는 '류승완'의 결단.,부당거래
유민,4.0,"탄탄한 각본, 빛나는 연기, 강력한 한방",부당거래
GEOGRAPHIC,4.0,이야기꾼 류승완감독의 절정의 연출력이 만들어낸 멋진작품!!,부당거래
정색한 뷘터씨,3.5,모두에게 부당한 그 누구도 합당하지 않은 거래.,부당거래
누렁이개밥,4.0,한국형 범죄 스릴러 장르에 정점,부당거래
jjun,5.0,"갑질의 진수를 보여주는 ...너무 냉혹해서, 그래서 더 현실같은 영화...도대체 을은 어떻게 갑을 이기지?",부당거래
이동윤,4.0,액션이 없어도 최상의 결과물,부당거래
245,4.0,"마지막 장면으로 인해 이 이야기는 현실이 되었다, 아니 현실이라는 것을 깨우쳐주었다.",부당거래
김영철,4.5,류승완의 필모그래피 중 단연 으뜸,부당거래
Yelin Lee,4.0,배우들이 연기를 하나같이 잘하니까 이렇게 좋은걸/그 중에서도 류승범. 찰진 대사 찰진캐릭터/ 비정하고 부당한  세상. 그 안에서 잘!살아보려고(각자의 잘. 이 다르지만) 아등바등 좋은 짓이든 나쁜짓이든 가리지 않고 하는 사람들. 각자의 입장에서 보면 다 한 편의 드라마다.,부당거래
영화보는 정토끼,4.0,황정민도 유해진도 씹어먹는 류승범의 연기👍.후반부 엘베-총격은 너무 간것 같지만 마무리는 갠춘.류승범이 영화를 지배할 수 있었던 것도 마지막 대사 “어깨펴”라는 말로 설명할 수 있다.,부당거래
김범석,4.0,류승완이 엄청 남성미 넘치는 감독이구나..,부당거래
밀리,4.5,후반부 공사현장 시퀀스가 정말 압권이었다.,부당거래
강민우,4.0,"초반에는 선과 악이 극명하게 대비되다가 점차 누가 선이고 누가 악인지 알 수 없게 되고, 결국에는 강한 자가 살아남는 현실을 날 것 그대로 보여준다.",부당거래
권정우,4.0,"각본, 연출 모두 치밀한 완벽에 가까운 한국형 스릴러. 류승완의 리즈시절(군함도는 왜 그랬어ㅠㅠㅠ)",부당거래
박호진,4.0,[재평가]류승완 감독의 이때가 그립다,부당거래
청백적청,4.5,"""이 새끼가 어디서 범인을 설렁설렁 잡아 이새끼가.. 끊어! 이 새끼야!!!""",부당거래
림바,5.0,제목 하나 끝내주게 잘 지었다.지금 나왔다면 내부자들 못지 않게 흥행했을텐데.야한 장면 없이도 충분히 설명할 수 있는 더러운 내부관계.,부당거래
Underwood,4.0,검찰 보고있나?,부당거래
경수,4.0,사회의 부조리함에 대한 비판은 이렇게 하는거다. 어줍잖은 스토리 전개와 탑급 주연배우들을 내세워서 사회에 대한 부조리함을 비판한답시고 통쾌한 척 하는 영화들은 반성해야한다.,부당거래
Hedwigg,4.5,참 부족한것 없이 잘 짜여진 스릴러 한 판,부당거래
Soodaler,3.5,그야말로 나쁜놈들 전성시대. 감독이 아주 더럽고 지저분한 권력형 비리범죄물 만들려고 작정한 듯 하다. 타인과 혹은 자신과의 부당거래와 그것이 드러나는 과정의 연속. 영화가 끝이 안난다. 계속 꼬리에 꼬리를 물고 사건이 터진다.,부당거래
카나비노이드,3.5,말이 필요없이 재밌는 영화우리 현 사회를 풍자한건지무언가를 깨닫게 하는 영화마지막 내용 전개가내가 좋아하지 않는 방식이다만그리고이 영화에 대한 좋은 추억까지 있는 영화..,부당거래
주렁주렁,4.0,어떤 소재로든 이렇게 잼나게 만들수 있는 감독은 류승완 뿐이다!!!,부당거래
재영박,4.0,다시 봤는데 대사가 진짜 주옥 같다. 이런 대사와 배우들의 연기가 시너지 효과를 일으켜서 경찰 검찰 깡패 간의 수싸움을 흥미롭게 잘 보여주는 것 같다.,부당거래
흐요이,4.0,"""호의가 계속되면 그게 권리인 줄 알아요""",부당거래
양동찬,4.5,범죄로도 모자라 스릴러까지 최고인류승완 감독의 재발견.,부당거래
K9999,4.0,양아치같은 검사와 조폭같은 형사의 부딪히는 광기가 무섭다,부당거래
UnFlic,4.0,신랄한 대사의 향연.,부당거래
리얼리스트,4.5,부조리한 사회를 향한 통렬한 묘사 그리고 영화적 통쾌함,부당거래
조예담,4.0,"연기력이라는 평가 기준에 아주 둔감한데도 불구하고 아, 연기력 좋은 배우들이 모이면 이렇구나 싶었다. 류승범 짱. 황정민은 영화마다 어떻게 저렇게 다른 색을 각각 또렷하게 낼까?",부당거래
박희균,4.0,류승완감독의 이 이야기가 씁쓸하면서도 재밌는 이유는 피디수첩에서나 볼법한 사회의 수상한 단면들을 살살 긁어주었기 때문.
,부당거래
Hoon,5.0,호의가 계속되면 권리인 줄 알아!!!,부당거래
현식초이,3.5,"대한민국 사회에 대한 블랙코미디, 어쩌면 다큐.하지만 감독의 정치적 견해가 노골적으로 드러나는 결말부는 다소 작위적이다.",부당거래
